#,id,address,microdistrict_id,house,building_body,phone,email,photo,photo_url,linestring,marker,multipolygon,description,created_at,updated_at,is_deleted,is_disabled,category_id,district_id,street_id,sub_category_id,work_hours,name_kz,name_ru,form_of_ownership_category_id,form_of_ownership_sub_category_id,latitude,longitude
2399,649442,"ул.Шарипова, 117",,,,,,,,,0101000020E610000019ADA3AA093B5340D9EC48F59D9F4540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,2,,32,,Баскетбольная площадка,Баскетбольная площадка,,,43.247008,76.922465
2400,649496,"ул.Утеген батыра, 82",,,,,,,,,0101000020E6100000BABE0F07093753404A0B9755D89E4540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,3,,32,,Баскетбольная площадка,Баскетбольная площадка,,,43.240977,76.859926
2401,649598,"пр.Аль-Фараби, 116/19",,,,,,,,,0101000020E6100000402FDCB9303C5340E99E758D969B4540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,6,,32,,Баскетбольная площадка,Баскетбольная площадка,,,43.215532,76.940474
2402,649736,"ул.Гоголя, 20",,,,,,,,,0101000020E610000087890629783D534069FF03AC55A14540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,6,,32,,Баскетбольная площадка,Баскетбольная площадка,,,43.260427,76.960459
2403,649371,"ул.Шевченко, 110",,,,,,,,,0101000020E61000003A0664AF773B5340CAC0012D5D9F4540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,2,,32,Пн: 09:00-20:00; Вт: 09:00-20:00; Ср: 09:00-20:00; Чт: 09:00-20:00; Пт: 09:00-20:00; Сб: 09:00-20:00; Вс: 09:00-20:00,Баскетбольная площадка,Баскетбольная площадка,,,43.245031,76.92918
2404,650395,"ул.Жангелдина, 269",,,,,,,,,0101000020E610000012876C205D3D53409DA04D0E9FA64540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,8,,32,,Футбольное поле,Футбольное поле,,,43.301729,76.958809
2405,650607,"ул.Тургут Озала, 65",,,,,,,,,0101000020E6100000392A37514B385340F3FFAA2347A04540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,2,,32,,Спортивная площадка,Спортивная площадка,,,43.252171,76.879597
2406,650615,"ул.Кабанбай батыра, 163 А",,,,,,,,,0101000020E6100000D7851F9C4F3A5340F949B54FC79F4540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,2,,32,,Спортивная площадка,Спортивная площадка,,,43.24827,76.911109
2407,650911,"ул.Жарокова, 137",,,,,,,,,0101000020E61000001A6EC0E78739534071218FE0469E4540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,4,,32,,Спортивная площадка,Спортивная площадка,,,43.236538,76.89892
2408,650921,"ул.Сатпаева, 97",,,,,,,,,0101000020E6100000D7F84CF6CF3853404012F6ED249E4540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,4,,32,,Спортивная площадка,Спортивная площадка,,,43.235502,76.887693
2409,650931,"ул.Брусиловского, 249",,,,,,,,,0101000020E610000076A4FACE2F385340F7729F1C059E4540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,4,,32,,Спортивная площадка,Спортивная площадка,,,43.234531,76.877918
2410,651036,"ул.Жандосова, 29 А",,,,,,,,,0101000020E610000017BA1281EA3853406E313F37349D4540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,4,,32,,Спортивная площадка,Спортивная площадка,,,43.228156,76.889313
2411,649790,"ул.Розыбакиева, 72",,,,,,,,,0101000020E61000009B374E0AF3385340E92ADD5D679F4540,,,2024-03-26 07:05:48.797546 +00:00,2024-06-13 09:34:16.403538 +00:00,,,5,2,,32,,Футбольное поле,Футбольное поле,,,43.245342,76.889834
